3,"問15虹彩認証に関する記述のうち,最も適切なものはどれか。
ア　経年変化による認証精度の低下を防止するために,利用者の虹彩情報を定期的に登録し直さなければならない。
イ　赤外線カメラを用いると,照度を高くするほど,目に負担を掛けることなく認証精度を向上させることができる。
ウ　他人受入率を顔認証と比べて低くすることが可能である。
工　本人が装置に接触したあとに残された遺留物を採取し,それを加工することによって認証データを偽造し,本人になりすますことが可能である。
",ア,イ,ウ,エ,3,令和元年度 秋期 午前問題【共通】
3,"問16作業成果物の作成者以外の参加者がモデレータとしてレビューを主導する役割を受け持つこと,並びに公式な記録及び分析を行うことが特徴のレビュー技法はどれか。
ア　インスペクション
イ　ウォークスルー
ウ　パスアラウンド
工　ペアプログラミング
",ア,イ,ウ,エ,1,令和元年度 秋期 午前問題【共通】
3,"問17自社開発したソフトウェアの他社への使用許諾に関する説明として,適切なものはどれか。
ア　既に自社の製品に搭載して販売していると,ソフトウェア単体では使用許諾できない。
イ　既にハードウェアと組み合わせて特許を取得していると,ソフトウェア単体では使用許諾できない。
ウ　ソースコードを無償で使用許諾すると,無条件でオープンソースソフトウェアになる。
エ　特許で保護された技術を使っていないソフトウェアであっても,使用許諾することは可能である。
",ア,イ,ウ,エ,4,令和元年度 秋期 午前問題【共通】
3,"問18PMBOKガイド第6版によれば、プロジェクト・マネジャー,プログラム・マネジャー,ポートフォリオ・マネジャー,プロジェクトマネジメント・オフィス(PMO)は,それぞれ他と異なる役割を担っている。それぞれに対応した役割の説明のうち,PMOのものはどれか。
ア　戦略目標に整合させるよう,関連する複数のプロジェクトに影響する制約条件及びコンフリクトを解消する。
イ　戦略目標を達成するために、プログラム及びプロジェクトの最適な組合せを選択して,構成要素の優先順位を決定し,必要な資源を提供する。
ウ　プロジェクトに関連するガバナンス・プロセスを標準化し,資源,方法論,ツール及び技法の共有を促進する。
エ　プロジェクトの要求事項を満たすために,知識,スキル,ツールと技法をプロジェクトのアクティビティへ適用する。
",ア,イ,ウ,エ,3,令和元年度 秋期 午前問題【共通】
3,"問20ITサービスマネジメントの活動のうち,インシデント及びサービス要求管理として行うものはどれか。
ア　サービスデスクに対する顧客満足度が合意したサービス目標を満たしているかどうかを評価し,改善の機会を特定するためにレビューする。
イ　ディスクの空き容量がしきい値に近づいたので,対策を検討する。
ウ　プログラムを変更した場合の影響度を調査する。
エ　利用者からの障害報告を受けて,既知の誤りに該当するかどうかを照合する。
",ア,イ,ウ,エ,4,令和元年度 秋期 午前問題【共通】
3,"問21　クラウドサービスの導入検討プロセスに対するシステム監査において,クラウドサービス上に保存されている情報の消失の予防に関するチェックポイントとして,最も適切なものはどれか。
ア　既存の社内情報システムとのIDの一元管理の可否が検討されているか。
イ　クラウドサービスの障害時における最大許容停止時間が検討されているか。
ウ　クラウドサービスを提供する事業者に信頼が置け,かつ,事業やサービスが継続して提供されるかどうかが検討されているか。
エ　クラウドサービスを提供する事業者の施設内のネットワークに,暗号化通信が採用されているかどうかが検討されているか。
",ア,イ,ウ,エ,3,令和元年度 秋期 午前問題【共通】
3,"問22システム監査基準(平成30年)における監査手続の実施に際して利用する技法に関する記述のうち,適切なものはどれか。
ア　インタビュー法とは,システム監査人が,直接,関係者に口頭で問い合わせ,回答を入手する技法をいう。
イ　現地調査法は,システム監査人が監査対象部門に直接赴いて,自ら観察・調査するものなので,当該部門の業務時間外に実施しなければならない。
ウ　コンピュータ支援監査技法は,システム監査上使用頻度の高い機能に特化した,しかも非常に簡単な操作で利用できる専用ソフトウェアによらなければならない。
エ　チェックリスト法とは,監査対象部門がチェックリストを作成及び利用して,監査対象部門の見解を取りまとめた結果をシステム監査人が点検する技法をいう。
",ア,イ,ウ,エ,1,令和元年度 秋期 午前問題【共通】
3,"問23BCPの説明はどれか。
ア　企業の戦略を実現するために,財務,顧客,内部ビジネスプロセス,学習と成長という四つの視点から戦略を検討したもの
イ　企業の目標を達成するために業務内容や業務の流れを可視化し,一定のサイクルをもって継続的に業務プロセスを改善するもの
ウ　業務効率の向上,業務コストの削減を目的に,業務プロセスを対象としてアウトソースを実施するもの
工　事業の中断・阻害に対応し,事業を復旧し,再開し,あらかじめ定められたレベルに回復するように組織を導く手順を文書化したもの
",ア,イ,ウ,エ,4,令和元年度 秋期 午前問題【共通】
3,"問25半導体メーカが行っているファウンドリサービスの説明として,適切なものはどれか。
ア　商号や商標の使用権とともに,一定地域内での商品の独占販売権を与える。
イ　自社で半導体製品の企画,設計から製造までを一貫して行い,それを自社ブランドで販売する。
ウ　製造設備をもたず,半導体製品の企画、設計及び開発を専門に行う。
工　他社からの製造委託を受けて,半導体製品の製造を行う。
",ア,イ,ウ,エ,4,令和元年度 秋期 午前問題【共通】
3,"問26プロダクトポートフォリオマネジメント(PPM)における“花形”を説明したものはどれか。
ア　市場成長率,市場占有率ともに高い製品である。成長に伴う投資も必要とするので,資金創出効果は大きいとは限らない。
イ　市場成長率,市場占有率ともに低い製品である。資金創出効果は小さく,資金流出量も少ない。
ウ　市場成長率は高いが,市場占有率が低い製品である。長期的な将来性を見込むことはできるが,資金創出効果の大きさは分からない。
工　市場成長率は低いが,市場占有率は高い製品である。資金創出効果が大きく,企業の支柱となる資金源である。
",ア,イ,ウ,エ,1,令和元年度 秋期 午前問題【共通】
3,"問27CRMを説明したものはどれか。
ア　卸売業者・メーカが,小売店の経営活動を支援してその売上と利益を伸ばすことによって,自社との取引拡大につなげる方法である。
イ　企業全体の経営資源を有効かつ総合的に計画して管理し、経営の高効率化を図るための手法である。
ウ　企業内の全ての顧客チャネルで情報を共有し,サービスのレベルを引き上げて顧客満足度を高め,顧客ロイヤルティの最大化に結び付ける考え方である。
工　生産,在庫,購買,販売,物流などの全ての情報をリアルタイムに交換することによって、サプライチェーン全体の効率を大幅に向上させる経営手法である。
",ア,イ,ウ,エ,3,令和元年度 秋期 午前問題【共通】
3,"問28RPA(RoboticProcessAutomation)の説明はどれか。
ア　ホワイトカラーの単純な間接作業を,ルールエンジンや認知技術などを活用して代行するソフトウェア
イ　自動制御によって,対象物をつかみ,動かす機能や,自動的に移動できる機能を有し,また,各種の作業をプログラムによって実行できる産業用ロボット
ウ　車両の状態や周囲の環境を認識し,利用者が行き先を指定するだけで自律的な走行を可能とするレーダ,GPS,カメラなどの自動運転関連機器
エ　人の生活と同じ空間で安全性を確保しながら,食事,清掃,移動,コミュニケーションなどの生活支援に使用されるロボット
",ア,イ,ウ,エ,1,令和元年度 秋期 午前問題【共通】
3,"問30プログラムの著作物について,著作権法上、適法である行為はどれか。
ア　海賊版を複製したプログラムと事前に知りながら入手し、業務で使用した。
イ　業務処理用に購入したプログラムを複製し,社内教育用として各部門に配布した。
ウ　職務著作のプログラムを,作成した担当者が独断で複製し,他社に貸与した。
エ　処理速度を向上させるために,購入したプログラムを改変した。",ア,イ,ウ,エ,4,令和元年度 秋期 午前問題【共通】
2,"問1あるホテルは客室を1,000部屋もち,部屋番号は,数字4と9を使用しないで0001から順に数字4桁の番号としている。
部屋番号が0330の部屋は,何番目の部屋か。
ア　204
イ　210
ウ　216
エ　218",ア,イ,ウ,エ,3,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問4AIの機械学習における教師なし学習で用いられる手法として,最も適切なものはどれか。
ア　幾つかのグループに分かれている既存データ間に分離境界を定め、新たなデータがどのグループに属するかはその分離境界によって判別するパターン認識手法
イ　数式で解を求めることが難しい場合に,乱数を使って疑似データを作り,数値計算をすることによって解を推定するモンテカルロ法
ウ　データ同士の類似度を定義し,その定義した類似度に従って似たもの同士は同じグループに入るようにデータをグループ化するクラスタリング
エ　プロットされた時系列データに対して,曲線の当てはめを行い,得られた近似曲線によってデータの補完や未来予測を行う回帰分析
",ア,イ,ウ,エ,3,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問5組込みシステムにおけるリアルタイムシステムにおいて,システムへの入力に対する応答のうち,最も適切なものはどれか。
ア　OSを使用しないで応答する。
イ　定められた制限時間内に応答する。
ウ　入力された順序を守って応答する。
エ　入力時刻を記録して応答する。
",ア,イ,ウ,エ,2,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問6先頭ポインタと末尾ポインタをもち,多くのデータがポインタでつながった単方向の線形リストの処理のうち,先頭ポインタ,末尾ポインタ又は各データのポインタをたどる回数が最も多いものはどれか。ここで,単方向のリストは先頭ポインタからつながっているものとし,追加するデータはポインタをたどらなくても参照できるものとする。
ア　先頭にデータを追加する処理
イ　先頭のデータを削除する処理
ウ　末尾にデータを追加する処理
エ　末尾のデータを削除する処理
",ア,イ,ウ,エ,4,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問8分割統治を利用した整列法はどれか。
ア　基数ソート
イ　クイックソート
エ　挿入ソート
ウ　選択ソート
",ア,イ,ウ,エ,2,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問9CPUのプログラムレジスタ(プログラムカウンタ)の役割はどれか。
ア　演算を行うために,メモリから読み出したデータを保持する。
イ　条件付き分岐命令を実行するために,演算結果の状態を保持する。
ウ　命令のデコードを行うために,メモリから読み出した命令を保持する。
工　命令を読み出すために,次の命令が格納されたアドレスを保持する。
",ア,イ,ウ,エ,4,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問11PCとディスプレイの接続に用いられるインタフェースの一つであるDisplayPortの説明として,適切なものはどれか。
ア　DVIと同じサイズのコネクタで接続する。
イ　アナログ映像信号も伝送できる。
ウ　映像と音声をパケット化して,シリアル伝送できる。
エ　著作権保護の機能をもたない。
",ア,イ,ウ,エ,3,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問12SDメモリカードの上位規格の一つであるSDXCの特徴として,適切なものはどれ
ア　GPS,カメラ,無線LANアダプタなどの周辺機能をハードウェアとしてカードに搭載している。
イ　SDメモリカードの4分の1以下の小型サイズで,最大32Gバイトの容量をも一つ。
ウ　著作権保護技術としてAACSを採用し,従来のSDメモリカードよりもセキュリティが強化された。
エ　ファイルシステムにexFATを採用し,最大2Tバイトの容量に対応できる。
",ア,イ,ウ,エ,4,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問13システムの性能を向上させるための方法として,スケールアウトが適しているシステムはどれか。
ア　一連の大きな処理を一括して実行しなければならないので,並列処理が困難な処理が中心のシステム
イ　参照系のトランザクションが多いので,複数のサーバで分散処理を行っているシステム
ウ　データを追加するトランザクションが多いので,データの整合性を取るためのオーバヘッドを小さくしなければならないシステム
エ　同一のマスタデータベースがシステム内に複数配置されているので,マスタを更新する際にはデータベース間で整合性を保持しなければならないシステム
",ア,イ,ウ,エ,2,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問14キャパシティプランニングの目的の一つに関する記述のうち,最も適切なものはどれか。
ア　応答時間に最も影響があるボトルネックだけに着目して,適切な変更を行うことによって,そのボトルネックの影響を低減又は排除することである。
イ　システムの現在の応答時間を調査し,長期的に監視することによって、将来を含めて応答時間を維持することである。
ウ　ソフトウェアとハードウェアをチューニングして,現状の処理能力を最大限に引き出して,スループットを向上させることである。
エ　パフォーマンスの問題はリソースの過剰使用によって発生するので,特定のリソースの有効利用を向上させることである。
",ア,イ,ウ,エ,2,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問151件のデータを処理する際に,読取りには40ミリ秒,CPU処理には30ミリ秒,書込みには50ミリ秒掛かるプログラムがある。
このプログラムで,n件目の書込みと並行してn+1件目のCPU・処理とn+2件目の読取りを実行すると,1分当たりの最大データ処理件数は幾つか。
ここで,OSのオーバヘッドは考慮しないものとする。
ア　500
イ　666
ウ　750
エ　1,200
",ア,イ,ウ,エ,4,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問16システムの信頼性向上技術に関する記述のうち,適切なものはどれか。
ア　故障が発生したときに,あらかじめ指定されている安全な状態にシステムを保つことを、フェールソフトという。
イ　故障が発生したときに,あらかじめ指定されている縮小した範囲のサービスを提供することを,フォールトマスキングという。
ウ　故障が発生したときに,その影響が誤りとなって外部に出ないように訂正することを,フェールセーフという。
エ　故障が発生したときに対処するのではなく、品質管理などを通じてシステム構成要素の信頼性を高めることを,フォールトアボイダンスという。
",ア,イ,ウ,エ,4,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問18　ページング方式の仮想記憶において,主記憶に存在しないページをアクセスした場合の処理や状態の順番として,適切なものはどれか。
ここで,現在主記憶には,空きページはないものとする。
ア　置換え対象ページの決定→ページイン→ページフォールト→ページアウト
イ　置換え対象ページの決定→ページフォールト→ページアウト→ページイン
ウ　ページフォールト→置換え対象ページの決定→ページアウト→ページイン
エ　ページフォールト→置換え対象ページの決定→ページイン→ページアウト
",ア,イ,ウ,エ,3,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問19三つの媒体A〜Cに次の条件でファイル領域を割り当てた場合,割り当てた領域の総量が大きい順に媒体を並べたものはどれか。
[条件]
(1)ファイル領域を割り当てる際の媒体選択アルゴリズムとして,空き領域が最大の媒体を選択する方式を採用する。
(2)割当て要求されるファイル領域の大きさは,順に90,30,40,40,70,30(Mバイト)であり,割り当てられたファイル領域は,途中で解放されない。
(3)各媒体は容量が同一であり,割当て要求に対して十分な大きさをもち,初めは全て空きの状態である。
(4)空き領域の大きさが等しい場合には,A,B,Cの順に選択する。
ア　A,B,C
イ　A,C,B
ウ　B,A,C
エ　C,B,A
",ア,イ,ウ,エ,4,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問20分解能が8ビットのD/A変換器に,ディジタル値0を入力したときの出力電圧が0Vとなり,ディジタル値128を入力したときの出力電圧が2.5Vとなる場合,最下位の1ビットの変化による当該D/A変換器の出力電圧の変化は何Vか。
ア　2.5/128
イ　2.5/255
ウ　2.5/256
エ　2.5/512",ア,イ,ウ,エ,1,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問21組込みシステムにおける,ウォッチドッグタイマの機能はどれか。
ア　あらかじめ設定された一定時間内にタイマがクリアされなかった場合,システム異常とみなしてシステムをリセット又は終了する。
イ　システム異常を検出した場合,タイマで設定された時間だけ待ってシステムに通知する。
ウ　システム異常を検出した場合,マスカブル割込みでシステムに通知する。
エ　システムが一定時間異常であった場合,上位の管理プログラムを呼び出す。
",ア,イ,ウ,エ,1,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問22エネルギーハーベスティングの適用例として,適切なものはどれか。
ア　AC電源で充電したバッテリで駆動される携帯電話機
イ　インバータ制御を用いるエアーコンディショナの室外機
ウ　スイッチを押す力を電力に変換して作動するRFリモコン
エ　無停電電源装置を備えたデータサーバ
",ア,イ,ウ,エ,3,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問25H.264/MPEG-4AVCの説明として,適切なものはどれか。
ア　インターネットで動画や音声データのストリーミング配信を制御するための通信方式
イ　テレビ会議やテレビ電話で双方向のビデオ配信を制御するための通信方式
ウ　テレビの電子番組案内で使用される番組内容のメタデータを記述する方式
エ　ワンセグやインターネットで用いられる動画データの圧縮符号化方式
",ア,イ,ウ,エ,4,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問26データベースの概念設計に用いられ,対象世界を、実体と実体間の関連という二つの概念で表現するデータモデルはどれか。
ア　E-Rモデル
イ　階層モデル
ウ　関係モデル
エ　ネットワークモデル
",ア,イ,ウ,エ,1,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問28RDBMSのロックに関する記述のうち,適切なものはどれか。ここで,X,Yはトランザクションとする。
ア　XがA表内の特定行aに対して共有ロックを獲得しているときは,YはA表内の別の特定行bに対して専有ロックを獲得することができない。
イ　XがA表内の特定行aに対して共有ロックを獲得しているときは,YはA表に対して専有ロックを獲得することができない。
ウ　XがA表に対して共有ロックを獲得しているときでもYはA表に対して専有ロックを獲得することができる。
エ　XがA表に対して専有ロックを獲得しているときでも,YはA表内の特定行aに対して専有ロックを獲得することができる。
",ア,イ,ウ,エ,2,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問29データベースに媒体障害が発生したときのデータベースの回復法はどれか。
ア　障害発生時,異常終了したトランザクションをロールバックする。
イ　障害発生時点でコミットしていたがデータベースの実更新がされていないトランザクションをロールフォワードする。
ウ　障害発生時点でまだコミットもアボートもしていなかった全てのトランザクションをロールバックする。
エ　バックアップコピーでデータベースを復元し,バックアップ取得以降にコミットした全てのトランザクションをロールフォワードする。
",ア,イ,ウ,エ,4,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問30分散トランザクション管理において,複数サイトのデータベースを更新する場合に用いられる2相コミットプロトコルに関する記述のうち,適切なものはどれか。
ア　主サイトが一部の従サイトからのコミット準備完了メッセージを受け取っていない場合,コミット準備が完了した従サイトに対してだけコミット要求を発行する。
イ　主サイトが一部の従サイトからのコミット準備完了メッセージを受け取っていない場合,全ての従サイトに対して再度コミット準備要求を発行する。
ウ　主サイトが全ての従サイトからコミット準備完了メッセージを受け取った場合,全ての従サイトに対してコミット要求を発行する。
エ　主サイトが全ての従サイトに対してコミット準備要求を発行した場合,従サイトは、コミット準備が完了したときだけ応答メッセージを返す。
",ア,イ,ウ,エ,3,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問31VoIP通信において8kビット/秒の音声符号化を行い,パケット生成周期が10ミリ秒のとき,1パケットに含まれる音声ペイロードは何バイトか。
ア　8
イ　10
ウ　80
エ　100
",ア,イ,ウ,エ,2,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問32イーサネットで使用されるメディアアクセス制御方式であるCSMA/CDに関する記述として,適切なものはどれか。
ア　それぞれのステーションがキャリア検知を行うとともに,送信データの衝突が起きた場合は再送する。
イ　タイムスロットと呼ばれる単位で分割して,同一周波数において複数の通信を可能にする。
ウ　データ送受信の開始時にデータ送受信のネゴシエーションとしてRTS/CTS方式を用い,受信の確認はACKを使用する。
工　伝送路上にトークンを巡回させ,トークンを受け取った端末だけがデータを送信できる。
",ア,イ,ウ,エ,1,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問33TCP/IPネットワークで使用されるARPの説明として,適切なものはどれか。
ア　IPアドレスからMACアドレスを得るためのプロトコル
イ　IPアドレスからホスト名(ドメイン名)を得るためのプロトコル
ウ　MACアドレスからIPアドレスを得るためのプロトコル
エ　ホスト名(ドメイン名)からIPアドレスを得るためのプロトコル
",ア,イ,ウ,エ,1,"令和元年度秋期応用情報技術者試験
午前問題"
2,"問34IPv6アドレスの表記として,適切なものはどれか。
ア　2001:db8::3ab::ff01
イ　2001:db8::3ab:ff01
ウ　2001:db8.3ab:ff01
エ　2001.db8.3ab.ff01",ア,イ,ウ,エ,2,"令和元年度秋期応用情報技術者試験
午前問題"
1,"問28ビットの値の全ビットを反転する操作はどれか。
ア　16進表記00のビット列と排他的論理和をとる。
イ　16進表記00のビット列と論理和をとる。
ウ　16進表記FFのビット列と排他的論理和をとる。
エ　16進表記FFのビット列と論理和をとる。
",ア,イ,ウ,エ,3,"令和元年度秋期基本情報技術者試験
午前問題"
1,"問121GHzのクロックで動作するCPUがある。このCPUは,機械語の1命令を平均0.8クロックで実行できることが分かっている。
このCPUは1秒間に平均何万命令を実行できるか。
ア　125
イ　250
ウ　80,000
エ　125,000
",ア,イ,ウ,エ,4,"令和元年度秋期基本情報技術者試験
午前問題"
1,"問14次に示す接続のうち,デイジーチェーンと呼ばれる接続方法はどれか。
ア　PCと計測機器とをRS-232Cで接続し、PCとプリンタとをUSBを用いて接続す
イ　Thunderbolt接続ポートが2口ある4Kディスプレイ2台を,PCのThunderbolt接続ポートから1台目のディスプレイにケーブルで接続し,さらに,1台目のディスプレイと2台目のディスプレイとの間をケーブルで接続する。
ウ　キーボード,マウス及びプリンタをUSBハブにつなぎ,USBハブとPCとを接続する。
エ　数台のネットワークカメラ及びPCをネットワークハブに接続する。
",ア,イ,ウ,エ,2,"令和元年度秋期基本情報技術者試験
午前問題"
1,"問15RAIDの分類において,ミラーリングを用いることで信頼性を高め,障害発生時には冗長ディスクを用いてデータ復元を行う方式はどれか。
ア　RAID1
イ　RAID2
ウ　RAID3
エ　RAID4",ア,イ,ウ,エ,1,"令和元年度秋期基本情報技術者試験
午前問題"
1,"問162台の処理装置から成るシステムがある。少なくともいずれか一方が正常に動作すればよいときの稼働率と,2台とも正常に動作しなければならないときの稼働率の差は幾らか。
ここで,処理装置の稼働率はいずれも0.9とし,処理装置以外の要因は考慮しないものとする。
ア　0.09
イ　0.10
ウ　0.18
エ　0.19",ア,イ,ウ,エ,3,"令和元年度秋期基本情報技術者試験
午前問題"
1,"問18優先度に基づくプリエンプティブなスケジューリングを行うリアルタイムOSで,二つのタスクA,Bをスケジューリングする。Aの方がBよりも優先度が高い場合にリアルタイムOSが行う動作のうち,適切なものはどれか。
ア　Aの実行中にBに起動がかかると,Aを実行可能状態にしてBを実行する。
イ　Aの実行中にBに起動がかかると,Aを待ち状態にしてBを実行する。
ウ　Bの実行中にAに起動がかかると,Bを実行可能状態にしてAを実行する。
エ　Bの実行中にAに起動がかかると,Bを待ち状態にしてAを実行する。",ア,イ,ウ,エ,3,"令和元年度秋期基本情報技術者試験
午前問題"
1,"問19バックアップ方式の説明のうち,増分バックアップはどれか。ここで,最初のバックアップでは,全てのファイルのバックアップを取得し,OSが管理しているファイル更新を示す情報はリセットされるものとする。
ア　最初のバックアップの後,ファイル更新を示す情報があるファイルだけをバックアップし,ファイル更新を示す情報は変更しないでそのまま残しておく。
イ　最初のバックアップの後,ファイル更新を示す情報にかかわらず,全てのファイルをバックアップし、ファイル更新を示す情報はリセットする。
ウ　直前に行ったバックアップの後,ファイル更新を示す情報があるファイルだけをバックアップし,ファイル更新を示す情報はリセットする。
エ　直前に行ったバックアップの後,ファイル更新を示す情報にかかわらず,全てのファイルをバックアップし,ファイル更新を示す情報は変更しないでそのまま残しておく。
",ア,イ,ウ,エ,3,"令和元年度秋期基本情報技術者試験
午前問題"
1,"問20DRAMの特徴はどれか。
ア　書込み及び消去を一括又はブロック単位で行う。
イ　データを保持するためのリフレッシュ操作又はアクセス操作が不要である。
ウ　電源が遮断された状態でも、記憶した情報を保持することができる。
エ　メモリセル構造が単純なので高集積化することができ,ビット単価を安くでき
",ア,イ,ウ,エ,4,"令和元年度秋期基本情報技術者試験
午前問題"
1,"問23コードから商品の内容が容易に分かるようにしたいとき,どのコード体系を選択するのが適切か。
ア　区分コード
イ　桁別コード
ウ　表意コード
エ　連番コード
",ア,イ,ウ,エ,3,"令和元年度秋期基本情報技術者試験
午前問題"
1,"問24H.264/MPEG-4AVCの説明として,適切なものはどれか。
ア　5.1チャンネルサラウンドシステムで使用されている音声圧縮技術
イ　携帯電話で使用されている音声圧縮技術
ウ　ディジタルカメラで使用されている静止画圧縮技術
エ　ワンセグ放送で使用されている動画圧縮技術",ア,イ,ウ,エ,4,"令和元年度秋期基本情報技術者試験
午前問題"
